registration_id,user_id,event_id,registration_date,completed,rating_given,referral_source,device,days_before_event
REG07049,USR0775,EVT066,2023-08-14,1,3.9,Direct,Desktop,9
REG07050,USR0775,EVT031,2024-12-18,1,4.1,Email,Tablet,58
REG07051,USR0775,EVT070,2023-07-17,1,3.0,Direct,Mobile,41
REG07052,USR0775,EVT044,2024-06-21,1,3.2,Push Notification,Tablet,60
REG07053,USR0775,EVT034,2023-02-17,1,4.9,Recommandation,Mobile,52
REG07054,USR0775,EVT055,2024-01-28,0,,Recommandation,Mobile,3
REG07055,USR0776,EVT070,2023-01-25,0,,Push Notification,Tablet,55
REG07056,USR0776,EVT046,2024-11-10,1,3.8,Push Notification,Mobile,9
REG07057,USR0776,EVT041,2023-11-04,1,4.5,Recommandation,Desktop,8
REG07058,USR0776,EVT042,2023-02-09,1,4.6,Email,Desktop,30
REG07059,USR0776,EVT066,2024-10-21,1,4.8,Social Media,Tablet,57
REG07060,USR0776,EVT037,2024-09-25,1,3.5,Social Media,Mobile,3
REG07061,USR0776,EVT055,2023-03-03,1,4.6,Email,Tablet,43
REG07062,USR0776,EVT057,2023-09-21,1,4.6,Social Media,Tablet,3
REG07063,USR0776,EVT039,2023-04-18,1,3.9,Recommandation,Desktop,18
REG07064,USR0776,EVT049,2024-04-21,1,4.4,Recommandation,Tablet,41
REG07065,USR0776,EVT014,2024-01-15,1,3.7,Social Media,Mobile,57
REG07066,USR0777,EVT067,2023-08-19,1,3.9,Recommandation,Tablet,38
REG07067,USR0777,EVT026,2023-10-14,1,4.9,Email,Mobile,53
REG07068,USR0777,EVT013,2024-08-20,1,4.4,Social Media,Tablet,14
REG07069,USR0777,EVT003,2024-05-09,1,4.1,Direct,Desktop,11
REG07070,USR0777,EVT021,2023-08-11,1,4.1,Recommandation,Desktop,54
REG07071,USR0777,EVT054,2023-08-08,1,4.8,Email,Desktop,40
REG07072,USR0777,EVT060,2024-07-11,1,4.6,Email,Mobile,2
REG07073,USR0778,EVT030,2024-04-24,1,3.5,Recommandation,Mobile,52
REG07074,USR0778,EVT064,2024-12-26,1,3.9,Recommandation,Tablet,6
REG07075,USR0778,EVT062,2024-03-10,1,3.3,Email,Mobile,31
REG07076,USR0778,EVT005,2023-05-25,0,,Push Notification,Mobile,13
REG07077,USR0778,EVT049,2023-12-24,1,3.2,Push Notification,Desktop,15
REG07078,USR0779,EVT022,2023-01-30,1,4.8,Recommandation,Tablet,60
REG07079,USR0779,EVT019,2024-10-14,0,,Email,Tablet,57
REG07080,USR0779,EVT011,2024-12-08,1,3.9,Email,Mobile,11
REG07081,USR0779,EVT006,2024-01-12,1,3.6,Push Notification,Mobile,26
REG07082,USR0779,EVT066,2023-11-23,1,4.6,Direct,Mobile,6
REG07083,USR0779,EVT007,2023-04-13,1,3.2,Direct,Tablet,7
REG07084,USR0779,EVT023,2023-01-01,1,4.8,Direct,Desktop,58
REG07085,USR0779,EVT020,2024-03-15,0,,Recommandation,Mobile,6
REG07086,USR0779,EVT018,2023-12-08,1,3.8,Push Notification,Tablet,29
REG07087,USR0779,EVT026,2023-04-28,1,3.9,Email,Desktop,35
REG07088,USR0779,EVT062,2024-02-25,1,3.9,Direct,Tablet,54
REG07089,USR0779,EVT016,2023-11-11,1,3.9,Push Notification,Desktop,56
REG07090,USR0780,EVT021,2024-03-13,1,3.7,Direct,Desktop,12
REG07091,USR0780,EVT062,2023-12-18,1,3.9,Direct,Tablet,38
REG07092,USR0780,EVT007,2024-08-06,1,4.0,Direct,Mobile,44
REG07093,USR0780,EVT008,2024-08-09,1,3.8,Direct,Mobile,15
REG07094,USR0780,EVT067,2023-06-14,0,,Push Notification,Tablet,31
REG07095,USR0780,EVT013,2023-01-31,1,4.4,Email,Tablet,23
REG07096,USR0780,EVT019,2024-12-30,1,3.1,Direct,Tablet,52
REG07097,USR0780,EVT027,2023-03-20,1,5.0,Email,Tablet,40
REG07098,USR0780,EVT003,2024-01-25,1,4.3,Push Notification,Mobile,15
REG07099,USR0780,EVT015,2023-03-01,1,4.0,Direct,Mobile,22
REG07100,USR0780,EVT061,2024-08-28,1,4.4,Recommandation,Tablet,42
REG07101,USR0780,EVT038,2024-09-15,0,,Recommandation,Tablet,44
REG07102,USR0781,EVT020,2023-08-24,0,,Social Media,Desktop,6
REG07103,USR0781,EVT069,2024-02-07,1,4.5,Social Media,Tablet,59
REG07104,USR0781,EVT068,2023-01-18,1,4.1,Social Media,Mobile,21
REG07105,USR0781,EVT065,2024-12-13,1,3.8,Push Notification,Mobile,60
REG07106,USR0781,EVT062,2024-08-12,1,3.7,Email,Tablet,34
REG07107,USR0781,EVT012,2023-08-09,1,3.4,Social Media,Mobile,27
REG07108,USR0781,EVT022,2023-09-13,1,4.1,Social Media,Desktop,29
REG07109,USR0781,EVT005,2024-09-22,1,4.5,Push Notification,Desktop,32
REG07110,USR0781,EVT015,2023-05-29,1,4.4,Email,Tablet,28
REG07111,USR0781,EVT002,2024-04-19,1,3.2,Social Media,Desktop,48
REG07112,USR0781,EVT010,2023-10-25,1,4.2,Recommandation,Desktop,20
REG07113,USR0781,EVT007,2023-05-14,1,3.4,Direct,Tablet,16
REG07114,USR0782,EVT020,2024-06-19,1,4.2,Push Notification,Tablet,55
REG07115,USR0782,EVT012,2023-12-10,1,4.3,Social Media,Tablet,38
REG07116,USR0782,EVT023,2023-02-11,1,3.7,Social Media,Mobile,25
REG07117,USR0782,EVT028,2023-05-24,1,4.8,Push Notification,Mobile,56
REG07118,USR0782,EVT017,2023-07-11,1,3.2,Social Media,Desktop,26
REG07119,USR0782,EVT064,2024-02-17,1,3.0,Email,Tablet,29
REG07120,USR0782,EVT063,2023-09-16,1,5.0,Direct,Desktop,46
REG07121,USR0782,EVT025,2023-07-06,0,,Push Notification,Desktop,26
REG07122,USR0782,EVT016,2024-09-17,1,4.6,Email,Desktop,38
REG07123,USR0782,EVT021,2023-07-02,1,3.7,Direct,Mobile,16
REG07124,USR0782,EVT018,2024-01-16,1,3.3,Social Media,Desktop,21
REG07125,USR0782,EVT029,2023-09-24,1,3.1,Recommandation,Mobile,41
REG07126,USR0782,EVT014,2023-01-24,1,4.8,Recommandation,Tablet,22
REG07127,USR0782,EVT057,2024-12-27,1,3.1,Direct,Desktop,20
REG07128,USR0783,EVT034,2024-06-14,1,3.5,Push Notification,Mobile,12
REG07129,USR0783,EVT064,2024-04-12,1,4.0,Push Notification,Mobile,23
REG07130,USR0783,EVT037,2024-09-13,1,3.4,Push Notification,Desktop,24
REG07131,USR0783,EVT067,2023-05-10,1,4.9,Social Media,Tablet,8
REG07132,USR0783,EVT035,2024-02-01,0,,Push Notification,Desktop,52
REG07133,USR0783,EVT054,2023-09-12,1,4.0,Recommandation,Desktop,27
REG07134,USR0783,EVT052,2023-04-20,0,,Email,Mobile,42
REG07135,USR0783,EVT053,2024-08-15,1,3.1,Email,Desktop,44
REG07136,USR0783,EVT050,2024-04-18,0,,Social Media,Tablet,43
REG07137,USR0783,EVT051,2024-11-27,0,,Push Notification,Tablet,33
REG07138,USR0783,EVT010,2024-10-29,1,4.6,Social Media,Desktop,19
REG07139,USR0784,EVT055,2023-01-09,1,3.3,Direct,Mobile,9
REG07140,USR0784,EVT053,2024-03-29,0,,Email,Desktop,25
REG07141,USR0784,EVT065,2024-10-24,1,3.7,Social Media,Mobile,54
REG07142,USR0784,EVT039,2024-08-27,1,3.9,Recommandation,Desktop,37
REG07143,USR0784,EVT054,2023-09-16,1,4.1,Push Notification,Mobile,51
REG07144,USR0784,EVT038,2024-07-04,1,3.3,Social Media,Tablet,3
REG07145,USR0784,EVT031,2024-02-17,1,3.2,Social Media,Desktop,21
REG07146,USR0784,EVT070,2024-07-23,1,3.1,Social Media,Mobile,30
REG07147,USR0784,EVT060,2024-03-06,1,3.3,Direct,Tablet,21
REG07148,USR0784,EVT051,2024-07-22,1,3.3,Email,Mobile,16
REG07149,USR0784,EVT015,2024-07-17,0,,Recommandation,Desktop,12
REG07150,USR0784,EVT009,2024-02-28,1,3.0,Email,Desktop,38
REG07151,USR0785,EVT050,2024-11-16,0,,Social Media,Tablet,33
REG07152,USR0785,EVT048,2023-01-14,1,3.5,Email,Desktop,60
REG07153,USR0785,EVT046,2023-07-19,1,3.3,Direct,Tablet,48
REG07154,USR0785,EVT039,2024-05-05,1,4.6,Push Notification,Mobile,59
REG07155,USR0785,EVT059,2023-07-15,1,3.1,Social Media,Mobile,58
REG07156,USR0785,EVT063,2024-03-10,1,3.3,Push Notification,Mobile,56
REG07157,USR0785,EVT067,2024-12-25,1,3.8,Direct,Mobile,8
REG07158,USR0785,EVT053,2024-01-11,1,3.7,Email,Tablet,36
REG07159,USR0785,EVT045,2023-03-02,1,4.7,Push Notification,Desktop,47
REG07160,USR0785,EVT051,2023-05-18,1,3.3,Social Media,Desktop,55
REG07161,USR0786,EVT021,2024-11-09,1,3.4,Social Media,Mobile,20
REG07162,USR0786,EVT064,2024-08-20,1,4.8,Push Notification,Tablet,38
REG07163,USR0786,EVT001,2024-10-14,0,,Direct,Tablet,42
REG07164,USR0786,EVT020,2023-10-03,1,3.7,Email,Mobile,40
REG07165,USR0786,EVT063,2023-05-25,1,4.5,Push Notification,Desktop,24
REG07166,USR0786,EVT015,2024-06-21,1,3.9,Push Notification,Tablet,42
REG07167,USR0786,EVT022,2023-08-15,1,4.3,Social Media,Tablet,7
REG07168,USR0786,EVT017,2024-03-21,1,4.2,Recommandation,Desktop,59
REG07169,USR0786,EVT007,2024-07-22,1,3.4,Push Notification,Tablet,27
REG07170,USR0786,EVT024,2023-03-30,1,4.2,Email,Tablet,55
REG07171,USR0786,EVT065,2024-09-16,1,3.9,Social Media,Desktop,41
REG07172,USR0786,EVT027,2024-11-05,1,3.1,Direct,Tablet,50
REG07173,USR0786,EVT005,2024-06-04,1,4.5,Email,Desktop,22
REG07174,USR0786,EVT026,2023-09-27,0,,Email,Mobile,36
REG07175,USR0786,EVT068,2024-09-22,0,,Direct,Tablet,11
REG07176,USR0787,EVT034,2023-12-12,1,3.6,Direct,Desktop,38
REG07177,USR0787,EVT033,2023-09-21,1,3.1,Push Notification,Desktop,12
REG07178,USR0787,EVT035,2024-07-19,0,,Social Media,Desktop,23
REG07179,USR0787,EVT061,2024-07-07,0,,Direct,Tablet,12
REG07180,USR0787,EVT040,2023-01-22,0,,Social Media,Tablet,43
REG07181,USR0787,EVT054,2023-01-24,1,4.6,Email,Tablet,58
REG07182,USR0787,EVT049,2024-05-24,1,3.4,Recommandation,Desktop,21
REG07183,USR0787,EVT052,2024-12-03,1,4.8,Push Notification,Desktop,23
REG07184,USR0787,EVT059,2024-12-15,1,4.7,Direct,Tablet,2
REG07185,USR0787,EVT063,2024-12-20,1,3.5,Social Media,Tablet,1
REG07186,USR0787,EVT025,2023-01-02,1,4.4,Social Media,Mobile,9
REG07187,USR0788,EVT044,2024-01-25,0,,Recommandation,Tablet,12
REG07188,USR0788,EVT039,2023-10-28,1,5.0,Recommandation,Desktop,44
REG07189,USR0788,EVT041,2023-02-08,1,4.9,Recommandation,Mobile,37
REG07190,USR0788,EVT060,2024-12-10,1,4.8,Direct,Mobile,20
REG07191,USR0788,EVT063,2024-12-12,1,3.8,Social Media,Desktop,52
REG07192,USR0788,EVT070,2024-04-29,1,4.8,Recommandation,Tablet,31
REG07193,USR0788,EVT032,2024-05-11,1,3.8,Email,Tablet,35
REG07194,USR0788,EVT067,2023-08-06,1,3.3,Social Media,Tablet,2
REG07195,USR0788,EVT068,2024-09-24,1,4.6,Email,Mobile,46
REG07196,USR0788,EVT045,2024-12-08,0,,Push Notification,Desktop,42
REG07197,USR0788,EVT065,2024-04-16,1,4.5,Email,Tablet,1
REG07198,USR0788,EVT038,2023-09-28,0,,Push Notification,Mobile,44
REG07199,USR0788,EVT042,2023-06-07,1,3.0,Social Media,Desktop,57
REG07200,USR0788,EVT059,2023-12-19,1,3.4,Direct,Tablet,50
REG07201,USR0789,EVT061,2024-05-28,0,,Direct,Desktop,29
REG07202,USR0789,EVT026,2024-01-04,1,3.7,Recommandation,Tablet,27
REG07203,USR0789,EVT005,2024-07-24,1,3.8,Social Media,Desktop,2
REG07204,USR0789,EVT067,2024-03-12,1,3.5,Social Media,Desktop,34
REG07205,USR0789,EVT062,2023-06-21,1,3.6,Social Media,Desktop,8
REG07206,USR0789,EVT028,2023-08-18,1,3.1,Recommandation,Desktop,17
REG07207,USR0789,EVT063,2024-02-19,1,3.7,Push Notification,Mobile,19
REG07208,USR0789,EVT022,2024-03-31,1,3.7,Social Media,Desktop,41
REG07209,USR0789,EVT024,2024-10-03,0,,Recommandation,Desktop,30
REG07210,USR0789,EVT001,2023-01-07,1,3.2,Recommandation,Desktop,3
REG07211,USR0789,EVT014,2023-12-03,1,3.8,Push Notification,Desktop,3
REG07212,USR0789,EVT011,2024-03-13,1,3.7,Email,Mobile,34
REG07213,USR0790,EVT046,2024-02-08,1,3.4,Direct,Desktop,42
REG07214,USR0790,EVT055,2024-09-23,1,4.1,Push Notification,Mobile,37
REG07215,USR0790,EVT050,2024-06-21,0,,Push Notification,Mobile,57
REG07216,USR0790,EVT003,2024-10-25,1,3.2,Social Media,Desktop,55
REG07217,USR0790,EVT028,2024-04-18,1,3.2,Email,Mobile,46
REG07218,USR0791,EVT027,2024-03-28,1,3.9,Push Notification,Desktop,4
REG07219,USR0791,EVT021,2023-09-28,1,4.9,Social Media,Tablet,22
REG07220,USR0791,EVT066,2024-09-10,1,3.2,Recommandation,Mobile,44
REG07221,USR0791,EVT004,2024-03-01,1,3.5,Recommandation,Tablet,14
REG07222,USR0791,EVT019,2024-10-13,1,4.0,Social Media,Tablet,38
REG07223,USR0791,EVT012,2023-08-06,1,3.8,Direct,Tablet,48
REG07224,USR0791,EVT069,2023-04-03,1,4.1,Direct,Desktop,25
REG07225,USR0791,EVT006,2023-11-11,0,,Recommandation,Tablet,44
REG07226,USR0791,EVT026,2023-02-27,1,3.4,Social Media,Desktop,41
REG07227,USR0791,EVT020,2023-11-22,1,3.1,Direct,Tablet,48
REG07228,USR0791,EVT015,2023-02-07,1,3.1,Recommandation,Mobile,43
REG07229,USR0791,EVT001,2023-03-08,1,3.8,Recommandation,Desktop,45
REG07230,USR0791,EVT025,2024-05-16,1,3.3,Social Media,Desktop,60
REG07231,USR0791,EVT041,2023-12-11,1,4.1,Direct,Desktop,37
REG07232,USR0792,EVT033,2024-08-01,0,,Email,Tablet,11
REG07233,USR0792,EVT060,2024-03-01,1,3.5,Direct,Tablet,16
REG07234,USR0792,EVT055,2024-04-06,0,,Email,Tablet,45
REG07235,USR0792,EVT050,2024-12-07,1,4.2,Recommandation,Mobile,11
REG07236,USR0792,EVT041,2023-08-30,1,5.0,Recommandation,Tablet,46
REG07237,USR0792,EVT070,2023-06-26,1,4.6,Social Media,Mobile,48
REG07238,USR0792,EVT045,2023-07-05,1,3.6,Direct,Mobile,59
REG07239,USR0792,EVT022,2023-04-15,1,5.0,Direct,Desktop,50
REG07240,USR0793,EVT023,2023-04-16,0,,Recommandation,Tablet,9
REG07241,USR0793,EVT015,2024-06-10,0,,Push Notification,Mobile,32
REG07242,USR0793,EVT026,2024-12-18,1,3.4,Direct,Desktop,41
REG07243,USR0793,EVT001,2023-02-04,1,4.5,Email,Desktop,1
REG07244,USR0793,EVT064,2024-10-08,0,,Direct,Mobile,54
REG07245,USR0793,EVT056,2023-10-31,1,3.4,Direct,Mobile,12
REG07246,USR0794,EVT036,2024-01-20,0,,Push Notification,Mobile,47
REG07247,USR0794,EVT041,2024-01-11,1,3.1,Direct,Tablet,12
REG07248,USR0794,EVT062,2024-08-29,0,,Direct,Mobile,52
REG07249,USR0794,EVT054,2023-06-25,1,3.2,Email,Desktop,44
REG07250,USR0794,EVT067,2024-10-17,0,,Push Notification,Desktop,55
REG07251,USR0794,EVT048,2023-04-08,1,4.3,Direct,Tablet,24
REG07252,USR0794,EVT070,2023-02-14,1,4.5,Recommandation,Tablet,24
REG07253,USR0794,EVT037,2023-06-23,1,4.3,Push Notification,Tablet,16
REG07254,USR0794,EVT056,2023-12-08,1,3.9,Push Notification,Desktop,3
REG07255,USR0794,EVT060,2023-11-24,0,,Recommandation,Mobile,3
REG07256,USR0794,EVT031,2024-02-20,0,,Email,Mobile,40
REG07257,USR0794,EVT055,2023-01-18,1,3.7,Social Media,Tablet,9
REG07258,USR0794,EVT002,2024-04-29,1,4.3,Push Notification,Desktop,4
REG07259,USR0794,EVT008,2024-06-02,1,4.5,Direct,Tablet,51
REG07260,USR0795,EVT032,2023-08-13,1,4.9,Direct,Mobile,33
REG07261,USR0795,EVT058,2024-01-15,1,3.1,Push Notification,Tablet,17
REG07262,USR0795,EVT052,2023-08-03,1,4.6,Recommandation,Tablet,51
REG07263,USR0795,EVT070,2024-02-03,1,3.1,Recommandation,Tablet,24
REG07264,USR0795,EVT040,2024-05-15,1,3.4,Push Notification,Tablet,1
REG07265,USR0795,EVT068,2024-04-16,1,4.5,Push Notification,Desktop,41
REG07266,USR0795,EVT038,2024-02-02,1,4.3,Email,Desktop,17
REG07267,USR0795,EVT053,2024-04-11,0,,Recommandation,Mobile,7
REG07268,USR0795,EVT057,2024-04-10,0,,Email,Desktop,27
REG07269,USR0795,EVT061,2024-11-26,0,,Recommandation,Desktop,34
REG07270,USR0795,EVT050,2024-09-01,1,4.3,Email,Tablet,26
REG07271,USR0795,EVT063,2023-11-27,1,3.8,Social Media,Desktop,56
REG07272,USR0796,EVT050,2024-12-29,1,3.3,Push Notification,Desktop,12
REG07273,USR0796,EVT046,2023-02-13,1,3.0,Direct,Mobile,45
REG07274,USR0796,EVT045,2023-03-07,1,4.7,Direct,Tablet,31
REG07275,USR0796,EVT068,2023-04-14,1,3.5,Push Notification,Desktop,38
REG07276,USR0796,EVT036,2023-03-22,1,4.6,Email,Desktop,46
REG07277,USR0796,EVT041,2023-05-31,0,,Push Notification,Tablet,26
REG07278,USR0796,EVT033,2023-04-22,1,3.3,Push Notification,Tablet,27
REG07279,USR0796,EVT070,2024-11-26,0,,Email,Desktop,1
REG07280,USR0796,EVT044,2023-05-15,1,4.9,Recommandation,Mobile,10
REG07281,USR0796,EVT049,2023-09-25,1,3.3,Recommandation,Mobile,2
REG07282,USR0796,EVT042,2023-06-02,1,3.3,Email,Mobile,2
REG07283,USR0796,EVT047,2023-04-09,1,3.9,Social Media,Mobile,35
REG07284,USR0796,EVT052,2024-11-06,1,3.5,Push Notification,Desktop,4
REG07285,USR0796,EVT063,2024-10-18,1,4.0,Email,Tablet,60
REG07286,USR0796,EVT009,2023-08-27,1,4.5,Social Media,Desktop,25
REG07287,USR0796,EVT016,2023-04-30,1,4.0,Direct,Mobile,38
REG07288,USR0797,EVT062,2024-12-14,1,3.8,Direct,Desktop,19
REG07289,USR0797,EVT028,2023-02-27,0,,Social Media,Tablet,56
REG07290,USR0797,EVT014,2024-04-10,1,4.9,Push Notification,Desktop,5
REG07291,USR0797,EVT069,2023-10-09,1,3.4,Direct,Mobile,39
REG07292,USR0797,EVT009,2023-02-25,1,4.8,Push Notification,Desktop,4
REG07293,USR0797,EVT015,2023-05-12,1,3.4,Email,Tablet,22
REG07294,USR0797,EVT038,2024-03-09,1,4.4,Direct,Mobile,32
REG07295,USR0797,EVT060,2023-07-22,1,4.2,Recommandation,Desktop,52
REG07296,USR0798,EVT013,2024-07-12,1,4.4,Direct,Mobile,35
REG07297,USR0798,EVT019,2023-07-06,1,3.4,Social Media,Mobile,5
REG07298,USR0798,EVT056,2023-10-14,1,4.2,Push Notification,Mobile,11
REG07299,USR0798,EVT061,2024-06-26,0,,Push Notification,Tablet,47
REG07300,USR0798,EVT005,2023-03-26,1,4.9,Recommandation,Mobile,47
REG07301,USR0798,EVT046,2023-06-17,1,4.2,Email,Desktop,10
REG07302,USR0798,EVT024,2024-05-11,1,4.5,Recommandation,Mobile,57
REG07303,USR0798,EVT035,2024-12-04,1,3.6,Email,Mobile,20
REG07304,USR0798,EVT033,2023-12-13,0,,Push Notification,Tablet,10
REG07305,USR0798,EVT068,2023-09-15,0,,Direct,Desktop,44
REG07306,USR0798,EVT039,2023-01-27,1,4.6,Social Media,Mobile,37
REG07307,USR0799,EVT014,2024-12-15,1,3.1,Direct,Mobile,45
REG07308,USR0799,EVT004,2024-09-20,1,3.4,Direct,Desktop,8
REG07309,USR0799,EVT028,2023-12-27,0,,Recommandation,Tablet,53
REG07310,USR0799,EVT027,2023-08-28,1,4.0,Social Media,Tablet,38
REG07311,USR0799,EVT001,2024-01-09,1,3.2,Social Media,Mobile,22
REG07312,USR0799,EVT065,2023-09-06,1,4.2,Recommandation,Desktop,36
REG07313,USR0799,EVT064,2024-05-08,1,3.7,Social Media,Tablet,12
REG07314,USR0799,EVT063,2023-12-20,0,,Direct,Mobile,15
REG07315,USR0799,EVT013,2023-07-06,1,4.4,Email,Mobile,31
REG07316,USR0799,EVT005,2023-01-05,1,4.7,Email,Tablet,28
REG07317,USR0799,EVT068,2024-09-09,0,,Social Media,Desktop,26
REG07318,USR0799,EVT062,2024-11-28,1,3.9,Recommandation,Mobile,48
REG07319,USR0799,EVT015,2024-09-26,1,4.1,Recommandation,Tablet,25
REG07320,USR0800,EVT065,2023-02-12,1,4.5,Social Media,Mobile,43
REG07321,USR0800,EVT016,2023-05-23,1,4.9,Email,Tablet,12
REG07322,USR0800,EVT030,2023-12-07,0,,Recommandation,Tablet,43
REG07323,USR0800,EVT070,2024-12-24,1,4.3,Email,Tablet,43
REG07324,USR0800,EVT066,2023-03-05,0,,Recommandation,Desktop,48
REG07325,USR0800,EVT002,2024-02-25,1,3.6,Email,Mobile,28
REG07326,USR0800,EVT011,2024-11-06,1,3.8,Social Media,Mobile,51
REG07327,USR0800,EVT017,2024-10-24,0,,Recommandation,Mobile,48
REG07328,USR0800,EVT023,2023-11-17,1,3.6,Email,Mobile,13
REG07329,USR0800,EVT026,2024-03-10,0,,Push Notification,Desktop,54
REG07330,USR0800,EVT068,2023-11-29,1,5.0,Push Notification,Mobile,28
REG07331,USR0800,EVT013,2023-11-24,1,4.5,Push Notification,Mobile,27
REG07332,USR0800,EVT008,2024-10-11,1,5.0,Recommandation,Mobile,45
REG07333,USR0800,EVT027,2024-11-12,0,,Push Notification,Desktop,5
REG07334,USR0800,EVT005,2023-12-20,1,4.7,Recommandation,Mobile,51
REG07335,USR0800,EVT043,2023-05-03,1,3.1,Direct,Tablet,16
REG07336,USR0801,EVT012,2024-09-25,0,,Recommandation,Mobile,47
REG07337,USR0801,EVT007,2023-03-21,1,3.4,Recommandation,Mobile,48
REG07338,USR0801,EVT067,2024-02-16,1,3.9,Direct,Tablet,30
REG07339,USR0801,EVT065,2023-03-05,1,4.3,Direct,Desktop,19
REG07340,USR0801,EVT061,2023-06-17,1,4.3,Push Notification,Mobile,30
REG07341,USR0801,EVT069,2024-11-05,1,3.9,Email,Tablet,3
REG07342,USR0801,EVT070,2023-03-12,1,3.2,Recommandation,Desktop,34
REG07343,USR0801,EVT025,2023-01-10,1,4.2,Recommandation,Mobile,7
REG07344,USR0801,EVT014,2023-04-26,1,4.0,Social Media,Tablet,2
REG07345,USR0801,EVT029,2023-01-27,1,4.2,Email,Tablet,50
REG07346,USR0801,EVT023,2023-03-05,1,4.4,Email,Tablet,54
REG07347,USR0801,EVT028,2023-10-28,0,,Push Notification,Mobile,19
REG07348,USR0802,EVT061,2023-08-01,1,4.9,Recommandation,Mobile,57
REG07349,USR0802,EVT007,2023-09-29,1,3.1,Direct,Mobile,43
REG07350,USR0802,EVT065,2023-10-09,1,3.4,Email,Desktop,24
REG07351,USR0802,EVT028,2023-01-10,1,3.7,Social Media,Tablet,30
REG07352,USR0802,EVT003,2024-07-16,1,3.8,Email,Desktop,29
REG07353,USR0802,EVT012,2024-01-02,1,3.5,Recommandation,Tablet,15
REG07354,USR0802,EVT064,2023-12-20,0,,Recommandation,Desktop,2
REG07355,USR0802,EVT070,2024-08-03,1,3.5,Push Notification,Desktop,31
REG07356,USR0802,EVT005,2023-02-22,1,3.1,Push Notification,Tablet,25
REG07357,USR0802,EVT027,2023-04-28,1,3.7,Email,Mobile,59
REG07358,USR0802,EVT001,2024-12-27,1,4.7,Direct,Mobile,17
REG07359,USR0802,EVT049,2023-08-01,1,4.2,Recommandation,Mobile,3
REG07360,USR0802,EVT037,2024-02-07,1,4.7,Recommandation,Mobile,41
REG07361,USR0803,EVT041,2024-05-25,1,3.6,Push Notification,Mobile,55
REG07362,USR0803,EVT031,2024-12-16,1,3.4,Email,Mobile,10
REG07363,USR0803,EVT025,2023-01-08,1,3.6,Email,Tablet,42
REG07364,USR0803,EVT037,2023-11-10,1,4.4,Push Notification,Desktop,60
REG07365,USR0803,EVT008,2023-01-21,1,3.9,Email,Tablet,40
REG07366,USR0803,EVT006,2024-03-14,1,3.3,Push Notification,Mobile,27
REG07367,USR0804,EVT058,2024-11-19,1,4.9,Social Media,Tablet,16
REG07368,USR0804,EVT065,2023-03-18,0,,Social Media,Mobile,50
REG07369,USR0805,EVT037,2023-03-02,1,4.2,Social Media,Mobile,11
REG07370,USR0805,EVT063,2024-10-01,1,4.4,Social Media,Mobile,43
REG07371,USR0805,EVT014,2024-12-18,0,,Push Notification,Tablet,34
REG07372,USR0805,EVT060,2024-04-03,0,,Recommandation,Tablet,5
REG07373,USR0805,EVT042,2023-12-10,1,4.7,Recommandation,Tablet,10
REG07374,USR0805,EVT064,2023-12-31,1,3.4,Recommandation,Mobile,10
REG07375,USR0805,EVT057,2024-02-19,1,4.3,Direct,Mobile,35
REG07376,USR0805,EVT016,2024-12-27,1,4.2,Direct,Desktop,58
REG07377,USR0805,EVT011,2023-10-13,1,4.8,Email,Desktop,5
REG07378,USR0805,EVT027,2023-06-25,1,4.5,Direct,Mobile,53
REG07379,USR0805,EVT008,2023-10-05,1,4.5,Direct,Desktop,32
REG07380,USR0805,EVT013,2024-09-24,1,4.3,Direct,Desktop,33
REG07381,USR0805,EVT028,2023-03-10,1,3.0,Push Notification,Desktop,4
REG07382,USR0806,EVT063,2023-08-17,1,3.2,Push Notification,Mobile,48
REG07383,USR0806,EVT047,2023-04-10,0,,Direct,Tablet,12
REG07384,USR0806,EVT054,2023-02-26,1,4.3,Direct,Desktop,6
REG07385,USR0806,EVT040,2024-12-28,1,3.3,Email,Desktop,53
REG07386,USR0806,EVT053,2023-06-04,1,4.9,Email,Tablet,9
REG07387,USR0806,EVT064,2024-01-26,1,4.7,Email,Tablet,36
REG07388,USR0806,EVT036,2024-03-04,0,,Direct,Mobile,6
REG07389,USR0806,EVT048,2023-01-21,1,3.0,Push Notification,Tablet,2
REG07390,USR0806,EVT050,2024-08-04,1,4.3,Direct,Desktop,58
REG07391,USR0806,EVT031,2024-05-10,1,3.8,Social Media,Desktop,15
REG07392,USR0806,EVT025,2023-07-31,1,4.2,Recommandation,Mobile,26
REG07393,USR0806,EVT008,2024-02-05,1,4.3,Direct,Desktop,1
REG07394,USR0807,EVT050,2023-12-15,1,4.1,Email,Tablet,3
REG07395,USR0807,EVT065,2023-12-14,0,,Email,Tablet,39
REG07396,USR0807,EVT039,2023-02-24,1,3.1,Social Media,Mobile,24
REG07397,USR0807,EVT041,2023-02-19,1,4.2,Social Media,Mobile,23
REG07398,USR0807,EVT062,2024-01-15,0,,Recommandation,Desktop,52
REG07399,USR0807,EVT045,2023-03-21,1,4.5,Email,Mobile,17
REG07400,USR0807,EVT049,2023-08-05,1,3.8,Recommandation,Mobile,45
REG07401,USR0807,EVT056,2023-07-04,1,4.5,Social Media,Tablet,3
REG07402,USR0807,EVT043,2024-03-26,1,4.2,Social Media,Mobile,48
REG07403,USR0807,EVT066,2023-11-14,1,4.1,Direct,Desktop,34
